,HR
2141,67.88
2142,67.77
2143,67.63
2144,67.52
2145,67.42
2146,67.33
2147,67.25
2148,67.17
2149,67.1
2150,67.07
2151,67.03
2152,67.0
2153,66.95
2154,66.9
2155,66.88
2156,66.93
2157,67.02
2158,67.12
2159,67.22
2160,67.32
2161,67.43
2162,67.47
2163,67.53
2164,67.62
2165,67.65
2166,67.67
2167,67.7
2168,67.73
2169,67.73
2170,67.73
2171,67.73
2172,67.72
2173,67.65
2174,67.62
2175,67.6
2176,67.58
2177,67.53
2178,67.48
2179,67.4
2180,67.32
2181,67.25
2182,67.17
2183,67.12
2184,67.07
2185,67.07
2186,67.1
2187,67.15
2188,67.18
2189,67.18
2190,67.15
2191,67.12
2192,67.05
2193,66.95
2194,66.82
2195,66.68
2196,66.57
2197,66.67
2198,66.85
2199,67.1
2200,67.33
2201,67.6
2202,67.82
2203,68.07
2204,68.35
2205,68.53
2206,68.73
2207,68.9
2208,69.12
2209,69.28
2210,69.4
2211,69.47
2212,69.58
2213,69.67
2214,69.77
2215,69.85
2216,69.93
2217,70.05
2218,70.22
2219,70.45
2220,70.67
2221,70.88
2222,71.12
2223,71.35
2224,71.6
2225,71.87
2226,72.13
2227,72.37
2228,72.58
2229,72.8
2230,73.05
2231,73.33
2232,73.67
2233,74.02
2234,74.35
2235,74.67
2236,74.98
2237,75.23
2238,75.47
2239,75.7
2240,75.92
2241,76.13
2242,76.37
2243,76.58
2244,76.78
2245,76.95
2246,77.08
2247,77.12
2248,77.08
2249,77.1
2250,77.13
