,HR
2141,63.02
2142,63.25
2143,63.45
2144,63.65
2145,63.83
2146,64.02
2147,64.12
2148,64.23
2149,64.38
2150,64.53
2151,64.72
2152,64.95
2153,65.18
2154,65.43
2155,65.67
2156,65.93
2157,66.18
2158,66.4
2159,66.67
2160,66.92
2161,67.15
2162,67.43
2163,67.68
2164,68.05
2165,68.33
2166,68.6
2167,68.83
2168,69.05
2169,69.3
2170,69.47
2171,69.58
2172,69.67
2173,69.77
2174,69.85
2175,69.95
2176,70.08
2177,70.2
2178,70.32
2179,70.43
2180,70.55
2181,70.78
2182,71.05
2183,71.32
2184,71.53
2185,71.73
2186,72.03
2187,72.33
2188,72.57
2189,72.77
2190,72.9
2191,72.9
2192,72.92
2193,72.88
2194,72.68
2195,72.5
2196,72.35
2197,72.18
2198,72.02
2199,72.0
2200,71.95
2201,71.82
2202,71.7
2203,71.62
2204,71.53
2205,71.48
2206,71.47
2207,71.52
2208,71.53
2209,71.52
2210,71.48
2211,71.42
2212,71.32
2213,71.22
2214,71.05
2215,70.88
2216,70.7
2217,70.52
2218,70.37
2219,70.15
2220,69.92
2221,69.68
2222,69.35
2223,69.07
2224,68.67
2225,68.32
2226,67.98
2227,67.68
2228,67.4
2229,67.12
2230,66.92
2231,66.75
2232,66.63
2233,66.5
2234,66.38
2235,66.25
2236,66.12
2237,66.0
2238,66.17
2239,66.38
2240,66.58
2241,66.72
2242,66.95
2243,67.15
2244,67.42
2245,67.67
2246,67.82
2247,67.9
2248,68.03
2249,68.18
2250,68.37
2251,68.68
2252,68.95
2253,69.25
2254,69.72
2255,70.15
2256,70.57
2257,71.0
2258,71.42
2259,71.82
2260,72.13
2261,72.45
