,HR
2141,73.88
2142,73.93
2143,73.97
2144,74.0
2145,74.02
2146,74.03
2147,74.05
2148,74.05
2149,74.05
2150,74.05
2151,74.05
2152,74.03
2153,74.02
2154,73.98
2155,73.95
2156,73.93
2157,73.92
2158,73.93
2159,73.95
2160,73.95
2161,73.93
2162,73.92
2163,73.88
2164,73.83
2165,73.8
2166,73.77
2167,73.73
2168,73.72
2169,73.7
2170,73.68
2171,73.68
2172,73.68
2173,73.7
2174,73.75
2175,73.8
2176,73.85
2177,73.9
2178,73.97
2179,74.05
2180,74.12
2181,74.17
2182,74.2
2183,74.22
2184,74.23
2185,74.23
2186,74.22
2187,74.18
2188,74.17
2189,74.13
2190,74.1
2191,74.07
2192,74.03
2193,74.0
2194,74.0
2195,73.98
2196,73.98
2197,73.98
2198,74.0
2199,74.02
2200,74.07
2201,74.12
2202,74.17
2203,74.25
2204,74.33
2205,74.47
2206,74.62
2207,74.77
2208,74.92
2209,75.07
2210,75.2
2211,75.32
2212,75.4
2213,75.45
2214,75.5
2215,75.57
2216,75.6
2217,75.63
2218,75.65
2219,75.65
2220,75.7
2221,75.77
2222,75.82
2223,75.83
2224,75.83
2225,75.83
2226,75.82
2227,75.75
2228,75.68
2229,75.62
2230,75.55
2231,75.47
2232,75.4
2233,75.37
2234,75.28
2235,75.17
2236,75.02
2237,74.77
2238,74.55
2239,74.33
2240,74.13
2241,73.95
2242,73.82
2243,73.72
2244,73.62
2245,73.52
2246,73.43
2247,73.35
2248,73.25
2249,73.15
2250,73.07
2251,73.02
2252,72.98
2253,72.97
2254,72.93
2255,72.92
2256,72.87
2257,72.8
2258,72.7
2259,72.62
2260,72.52
2261,72.42
2262,72.35
2263,72.28
2264,72.22
2265,72.12
2266,71.98
2267,71.87
2268,71.75
2269,71.63
2270,71.52
2271,71.4
2272,71.33
2273,71.28
2274,71.22
2275,71.13
2276,71.07
2277,71.0
2278,70.95
2279,70.93
2280,70.87
2281,70.78
2282,70.7
2283,70.65
2284,70.6
2285,70.53
2286,70.48
2287,70.5
2288,70.48
2289,70.47
2290,70.43
2291,70.4
2292,70.33
2293,70.23
2294,70.17
2295,70.13
2296,70.15
2297,70.28
2298,70.38
2299,70.48
2300,70.58
2301,70.65
2302,70.67
2303,70.65
2304,70.63
2305,70.63
2306,70.65
2307,70.72
2308,70.83
2309,70.98
2310,71.13
2311,71.27
2312,71.4
2313,71.52
2314,71.65
2315,71.8
2316,72.0
2317,72.23
2318,72.48
2319,72.72
2320,72.9
2321,73.07
2322,73.17
2323,73.35
2324,73.52
2325,73.62
2326,73.62
2327,73.62
2328,73.6
2329,73.58
2330,73.57
2331,73.57
2332,73.55
2333,73.55
2334,73.58
2335,73.63
2336,73.7
2337,73.77
2338,73.82
2339,73.83
2340,73.87
2341,73.88
2342,73.92
2343,73.97
2344,74.02
2345,74.07
2346,74.12
2347,74.15
2348,74.2
2349,74.23
2350,74.25
2351,74.23
2352,74.23
2353,74.22
2354,74.2
2355,74.18
2356,74.17
2357,74.13
2358,74.08
2359,74.02
2360,73.93
2361,73.88
2362,73.85
2363,73.88
2364,74.02
2365,74.12
2366,74.22
2367,74.3
2368,74.35
2369,74.38
2370,74.4
2371,74.38
2372,74.33
2373,74.28
2374,74.22
2375,74.12
2376,74.0
2377,73.88
2378,73.77
2379,73.65
2380,73.58
2381,73.52
2382,73.47
2383,73.28
2384,73.08
2385,72.93
2386,72.9
2387,72.87
2388,72.88
2389,72.92
2390,72.95
2391,72.98
2392,73.02
2393,73.05
2394,73.05
2395,73.03
2396,73.02
2397,73.0
2398,72.98
2399,73.0
2400,73.0
2401,73.03
2402,73.02
2403,73.0
2404,72.78
2405,72.57
2406,72.42
2407,72.28
2408,72.2
2409,72.13
2410,72.1
2411,72.1
2412,72.08
2413,72.08
2414,72.08
2415,72.08
2416,72.07
2417,72.05
2418,72.05
2419,72.08
2420,72.15
2421,72.22
2422,72.27
2423,72.25
2424,72.13
2425,72.05
2426,71.93
2427,71.8
2428,71.68
2429,71.58
2430,71.5
2431,71.45
2432,71.42
2433,71.37
2434,71.32
2435,71.28
2436,71.25
2437,71.2
2438,71.17
2439,71.13
2440,71.12
2441,71.12
2442,71.12
2443,71.13
2444,71.18
2445,71.22
2446,71.23
2447,71.2
2448,71.12
2449,71.02
2450,70.92
2451,70.82
2452,70.7
2453,70.6
2454,70.57
2455,70.55
2456,70.52
2457,70.48
2458,70.45
2459,70.4
2460,70.35
2461,70.28
2462,70.25
2463,70.2
2464,70.37
2465,70.53
2466,70.65
2467,70.75
2468,70.78
2469,70.82
2470,70.82
2471,70.82
2472,70.85
2473,70.9
2474,70.97
2475,71.02
2476,71.07
2477,71.12
2478,71.12
