,HR
2141,71.18
2142,71.08
2143,70.98
2144,70.88
2145,70.62
2146,70.35
2147,70.07
2148,69.73
2149,69.43
2150,69.15
2151,68.92
2152,68.67
2153,68.4
2154,68.15
2155,67.87
2156,67.6
2157,67.3
2158,67.02
2159,66.72
2160,66.42
2161,66.12
2162,65.83
2163,65.55
2164,65.27
2165,65.0
2166,64.75
2167,64.55
2168,64.27
2169,63.95
2170,63.65
2171,63.43
2172,63.47
2173,63.55
2174,63.77
2175,63.93
2176,64.07
2177,64.23
2178,64.37
2179,64.57
2180,64.8
2181,65.02
2182,65.22
2183,65.35
2184,65.52
2185,65.68
2186,65.83
2187,66.08
2188,66.35
2189,66.57
2190,66.75
2191,66.95
2192,67.02
2193,67.1
2194,67.18
2195,67.27
2196,67.33
2197,67.4
2198,67.38
2199,67.4
2200,67.4
2201,67.42
2202,67.42
2203,67.4
2204,67.42
2205,67.45
2206,67.48
2207,67.57
2208,67.75
2209,67.92
2210,68.1
2211,68.3
2212,68.47
2213,68.63
2214,68.78
2215,68.93
2216,69.08
2217,69.2
2218,69.3
2219,69.38
2220,69.47
2221,69.55
2222,69.55
2223,69.57
2224,69.57
2225,69.55
2226,69.53
2227,69.5
2228,69.5
2229,69.5
2230,69.48
2231,69.42
2232,69.33
2233,69.22
2234,68.98
2235,68.82
2236,68.67
2237,68.48
2238,68.32
2239,68.18
2240,68.03
2241,67.92
2242,67.83
2243,67.87
2244,67.92
2245,68.0
2246,68.15
2247,68.2
2248,68.23
2249,68.3
2250,68.35
2251,68.4
2252,68.55
2253,68.67
2254,68.78
2255,68.88
2256,68.98
2257,69.05
2258,69.12
2259,69.17
2260,69.22
2261,69.25
2262,69.25
2263,69.2
2264,69.12
2265,69.0
2266,68.87
2267,68.7
2268,68.52
2269,68.35
2270,68.2
2271,68.05
2272,67.95
2273,67.87
2274,67.8
2275,67.7
2276,67.6
2277,67.5
2278,67.4
2279,67.27
2280,67.12
2281,66.97
2282,66.88
2283,66.82
2284,66.75
2285,66.72
2286,66.68
2287,66.65
2288,66.6
2289,66.55
2290,66.48
2291,66.42
2292,66.37
2293,66.33
2294,66.28
2295,66.23
2296,66.18
2297,66.12
2298,66.02
2299,65.92
2300,65.8
2301,65.67
2302,65.52
2303,65.32
2304,65.12
2305,64.93
2306,64.73
2307,64.52
2308,64.3
2309,64.1
2310,63.9
2311,63.7
2312,63.5
2313,63.32
2314,63.13
2315,62.97
2316,62.82
2317,62.72
2318,62.65
2319,62.62
2320,62.6
2321,62.58
2322,62.6
2323,62.65
2324,62.7
2325,62.75
2326,62.82
2327,62.88
2328,62.95
2329,63.02
2330,63.07
2331,63.12
2332,63.15
2333,63.17
2334,63.18
2335,63.2
2336,63.22
2337,63.22
2338,63.25
2339,63.35
2340,63.43
2341,63.5
2342,63.57
2343,63.63
2344,63.7
2345,63.72
2346,63.73
2347,63.78
2348,63.92
2349,64.03
2350,64.17
2351,64.3
2352,64.45
2353,64.58
2354,64.7
2355,64.78
2356,64.85
2357,64.9
2358,64.97
2359,65.02
2360,65.05
2361,65.08
2362,65.12
2363,65.15
2364,65.15
2365,65.13
2366,65.1
2367,65.08
2368,65.08
2369,65.08
2370,65.12
2371,65.18
2372,65.27
2373,65.35
2374,65.43
2375,65.52
2376,65.58
2377,65.62
2378,65.63
2379,65.65
2380,65.67
2381,65.68
2382,65.72
2383,65.77
2384,65.85
2385,65.95
2386,66.05
2387,66.15
2388,66.25
2389,66.35
2390,66.45
2391,66.53
2392,66.6
2393,66.68
2394,66.77
2395,66.9
2396,67.03
2397,67.18
2398,67.3
2399,67.37
2400,67.45
2401,67.52
2402,67.55
2403,67.57
2404,67.58
2405,67.65
2406,67.72
2407,67.78
2408,67.77
2409,67.77
2410,67.75
2411,67.73
2412,67.68
2413,67.63
2414,67.6
2415,67.6
2416,67.6
2417,67.62
2418,67.62
2419,67.62
2420,67.62
2421,67.62
2422,67.6
2423,67.62
2424,67.63
2425,67.65
2426,67.65
2427,67.65
2428,67.62
2429,67.58
2430,67.53
2431,67.47
2432,67.4
2433,67.33
2434,67.28
2435,67.23
2436,67.2
2437,67.2
2438,67.2
2439,67.2
2440,67.2
2441,67.18
2442,67.15
2443,67.12
2444,67.03
2445,66.93
2446,66.8
2447,66.68
2448,66.57
2449,66.43
2450,66.3
2451,66.18
2452,66.1
2453,66.0
2454,65.87
2455,65.7
2456,65.53
2457,65.37
2458,65.2
2459,65.05
2460,64.9
2461,64.78
2462,64.7
2463,64.63
2464,64.6
2465,64.58
2466,64.58
2467,64.6
2468,64.65
2469,64.72
2470,64.8
2471,64.87
2472,64.93
2473,64.98
2474,65.02
2475,65.02
2476,65.02
2477,65.0
2478,64.98
2479,65.0
2480,65.02
2481,65.03
2482,65.05
2483,65.05
2484,65.05
2485,65.03
2486,65.02
2487,64.98
2488,64.97
2489,64.95
2490,64.95
2491,64.95
2492,64.95
2493,64.95
2494,64.95
2495,64.93
2496,64.9
2497,64.83
2498,64.77
2499,64.67
2500,64.57
2501,64.48
2502,64.43
2503,64.4
2504,64.4
2505,64.43
2506,64.5
2507,64.55
2508,64.58
2509,64.62
2510,64.65
2511,64.67
2512,64.67
2513,64.65
2514,64.67
2515,64.7
2516,64.73
2517,64.77
2518,64.8
2519,64.82
2520,64.83
2521,64.85
2522,64.85
2523,64.83
2524,64.8
2525,64.73
2526,64.67
2527,64.58
2528,64.5
2529,64.43
2530,64.4
2531,64.4
2532,64.45
2533,64.53
2534,64.63
2535,64.75
2536,64.88
2537,65.03
2538,65.17
2539,65.27
2540,65.37
2541,65.48
2542,65.63
2543,65.8
2544,65.97
2545,66.13
2546,66.32
2547,66.48
2548,66.62
2549,66.72
2550,66.8
2551,66.85
2552,66.87
2553,66.88
2554,66.88
2555,66.9
2556,66.92
2557,66.93
2558,66.97
2559,67.0
2560,67.07
2561,67.12
2562,67.13
2563,67.13
2564,67.12
2565,67.08
2566,67.03
2567,66.98
2568,66.97
2569,66.93
2570,66.9
2571,66.92
2572,66.93
2573,67.0
2574,67.07
2575,67.12
2576,67.17
2577,67.22
2578,67.25
2579,67.28
2580,67.32
2581,67.32
2582,67.33
2583,67.35
2584,67.37
2585,67.4
2586,67.38
2587,67.35
2588,67.3
2589,67.22
2590,67.1
2591,66.97
2592,66.8
2593,66.65
2594,66.52
2595,66.38
2596,66.25
2597,66.12
2598,66.03
2599,65.97
2600,65.92
2601,65.87
2602,65.78
2603,65.68
2604,65.58
2605,65.47
2606,65.35
2607,65.27
2608,65.2
2609,65.17
2610,65.13
2611,65.13
2612,65.17
2613,65.2
2614,65.23
2615,65.27
2616,65.3
2617,65.35
2618,65.37
2619,65.38
2620,65.35
2621,65.33
2622,65.32
2623,65.32
2624,65.33
2625,65.38
2626,65.45
2627,65.55
2628,65.67
2629,65.8
2630,65.95
2631,66.05
2632,66.15
2633,66.2
2634,66.22
2635,66.2
2636,66.17
2637,66.1
2638,66.03
2639,65.97
2640,65.9
2641,65.87
2642,65.83
2643,65.82
2644,65.82
2645,65.8
2646,65.82
2647,65.83
2648,65.83
2649,65.83
2650,65.82
2651,65.78
2652,65.73
2653,65.65
2654,65.57
2655,65.5
2656,65.45
2657,65.4
2658,65.33
2659,65.27
2660,65.2
2661,65.12
2662,65.07
2663,65.0
2664,64.95
2665,64.92
2666,64.88
2667,64.85
2668,64.83
2669,64.82
2670,64.82
2671,64.82
2672,64.83
2673,64.83
2674,64.83
2675,64.85
2676,64.87
2677,64.87
2678,64.88
2679,64.92
2680,64.97
2681,65.0
2682,65.05
2683,65.08
2684,65.1
2685,65.08
2686,65.07
2687,65.02
2688,64.93
2689,64.87
2690,64.78
2691,64.7
2692,64.63
2693,64.58
2694,64.55
2695,64.57
2696,64.58
2697,64.63
2698,64.68
2699,64.73
2700,64.78
2701,64.82
2702,64.85
2703,64.87
2704,64.87
2705,64.87
2706,64.88
2707,64.9
2708,64.93
2709,64.97
2710,65.02
2711,65.1
2712,65.18
2713,65.27
2714,65.32
2715,65.37
2716,65.38
2717,65.4
2718,65.43
2719,65.48
2720,65.55
2721,65.62
2722,65.68
2723,65.75
2724,65.8
2725,65.85
2726,65.88
2727,65.9
2728,65.92
2729,65.92
2730,65.92
2731,65.92
2732,65.92
2733,65.92
2734,65.9
2735,65.87
2736,65.85
2737,65.85
2738,65.85
2739,65.85
2740,65.85
2741,65.88
2742,65.93
2743,65.98
2744,66.03
2745,66.08
2746,66.12
2747,66.12
2748,66.1
2749,66.07
2750,66.03
2751,66.02
2752,66.0
2753,66.02
2754,66.05
2755,66.07
2756,66.1
2757,66.12
2758,66.13
2759,66.13
2760,66.12
2761,66.1
2762,66.1
2763,66.12
2764,66.13
2765,66.15
2766,66.15
2767,66.15
2768,66.15
2769,66.15
2770,66.13
2771,66.1
2772,66.08
2773,66.08
2774,66.1
2775,66.08
2776,66.1
2777,66.12
2778,66.12
2779,66.1
2780,66.07
2781,66.03
2782,65.97
2783,65.92
2784,65.87
2785,65.82
2786,65.78
2787,65.77
2788,65.75
2789,65.73
2790,65.72
2791,65.68
2792,65.62
2793,65.57
2794,65.53
2795,65.5
2796,65.45
2797,65.4
2798,65.35
2799,65.3
2800,65.25
2801,65.17
2802,65.03
2803,65.05
2804,65.1
2805,65.17
2806,65.25
2807,65.4
2808,65.57
2809,65.82
2810,66.02
2811,66.22
2812,66.42
2813,66.6
2814,66.82
2815,67.02
2816,67.22
2817,67.45
2818,67.7
2819,67.97
2820,68.25
2821,68.47
2822,68.63
2823,68.82
2824,68.97
2825,69.13
2826,69.32
2827,69.52
2828,69.68
2829,69.83
2830,70.02
2831,70.15
2832,70.3
2833,70.42
2834,70.52
2835,70.62
2836,70.7
2837,70.8
2838,70.95
2839,71.1
2840,71.3
2841,71.62
2842,71.88
2843,72.17
2844,72.45
2845,72.78
2846,73.12
2847,73.42
2848,73.72
2849,74.0
2850,74.25
2851,74.53
2852,74.83
2853,75.12
2854,75.47
2855,75.85
2856,76.25
2857,76.58
2858,76.97
2859,77.33
2860,77.48
2861,77.65
2862,77.82
2863,77.83
2864,77.82
2865,77.8
2866,77.78
2867,77.73
2868,77.53
2869,77.27
2870,77.03
2871,76.78
2872,76.53
2873,76.27
2874,75.95
2875,75.67
2876,75.38
2877,75.08
2878,74.78
2879,74.48
2880,74.18
2881,73.93
2882,73.72
2883,73.45
2884,73.22
2885,72.97
2886,72.7
2887,72.42
2888,72.17
2889,71.93
